"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"120","RT @JoyAnnReid: Riddle me this: why does Steve Mnuchin need to have control of a $500 billion slush fund where no one knows who he makes lo…",FALSE,0,NA,2020-03-24 10:06:44,FALSE,NA,"1242392397419548672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GridironGoLions",3053,TRUE,FALSE,NA,NA
"121","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:06:44,FALSE,NA,"1242392395171467264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","randyknudtson",6109,TRUE,FALSE,NA,NA
"122","RT @Amy_Siskind: Dear Media,
You all gave Trump billions worth of free media in the lead up to the 2016 election - a major factor in his vi…",FALSE,0,NA,2020-03-24 10:06:42,FALSE,NA,"1242392386518614017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigkid53",1702,TRUE,FALSE,NA,NA
"123","RT @Elisaabby1: Soros Bankrolls Coronavirus Attack Ads Against Trump  https://t.co/FsKukRAmUH",FALSE,0,NA,2020-03-24 10:06:41,FALSE,NA,"1242392383343517696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pjamesjp1",2,TRUE,FALSE,NA,NA
"124","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:06:32,FALSE,NA,"1242392344462331905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeptmornDf3657",6109,TRUE,FALSE,NA,NA
"125","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:06:27,FALSE,NA,"1242392326649139201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mjomurphy",6109,TRUE,FALSE,NA,NA
"126","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:06:26,FALSE,NA,"1242392322085662725",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hethinxtoomuch",6109,TRUE,FALSE,NA,NA
"127","RT @1IronMan2O2O: @Fahrenthold @realDonaldTrump Trump is, of course, greedy, but if the economy crashes, he will lose the election so he's…",FALSE,0,NA,2020-03-24 10:06:24,FALSE,NA,"1242392310945583106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WWResists",38,TRUE,FALSE,NA,NA
"128","RT @rjcrock2003: Trump is ignoring his top health advisers over 2020 election fears
https://t.co/XHBEPBMD8b",FALSE,0,NA,2020-03-24 10:06:23,FALSE,NA,"1242392307615358976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bluedillygal",3,TRUE,FALSE,NA,NA
"129","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:06:19,FALSE,NA,"1242392293476270084",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mich_Lis",6109,TRUE,FALSE,NA,NA
